ID Date "Start time" "End time" Time "Agenda item" "Case no" "Case type" "Agenda title" "Subject 1" "Subject 2" Name Gender Party Role Title Birth Age Text
20130222145122 2013-02-22 14:51:22 14:51:26 4 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Mogens Lykketoft" Male S formand Formanden 1946-01-09 67 "der er et par korte bemærkninger. først er det hr. nikolaj villumsen."
20130222145126 2013-02-22 14:51:26 14:51:41 15 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Nikolaj Villumsen" Male EL medlem nil 1983-02-28 30 "jamen jeg vil tillade mig at spørge sf om det samme, som jeg spurgte de radikale om, nemlig om sf er enig i, at tibet har ret til selvstændighed, hvis de skulle ønske at få det."
20130222145141 2013-02-22 14:51:41 14:51:42 1 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Mogens Lykketoft" Male S formand Formanden 1946-01-09 67 ordføreren.
20130222145142 2013-02-22 14:51:42 14:52:21 39 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Steen Gade" Male SF medlem nil 1945-04-09 68 "det har jo været debatteret i folketinget to gange, tror jeg, jeg står i hvert fald her med to gamle vedtagelser om, hvad der er synspunktet, også fra sf's side. vi har støttet den såkaldte verbalnote, men det er jo en fortsættelse af dansk politik siden anerkendelsen af kina i 1949, hvor jeg tror danmark var land nr. 2 til at anerkende kina. jeg må ikke spørge formanden, men han ved helt præcis, om danmark var nr. 1 eller nr. 2, men vi var enten det første eller andet land, der anerkendte kina i 1949, og siden da har danmark støttet etkinapolitikken, så det giver jo sig selv."
20130222145221 2013-02-22 14:52:21 14:52:22 1 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Mogens Lykketoft" Male S formand Formanden 1946-01-09 67 "hr. nikolaj villumsen."
20130222145222 2013-02-22 14:52:22 14:53:06 44 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Nikolaj Villumsen" Male EL medlem nil 1983-02-28 30 "jeg tvivler hverken på ordførerens eller formandens viden om, hvornår danmark anerkendte kina som selvstændig stat. det, jeg bare gerne vil høre, er, hvad sf mener, for sf har i hvert fald mig bekendt tidligere ment noget andet end den officielle danske holdning. er det sådan, at sf som parti er enig i, at tibet har ret til selvstændighed, hvis de skulle ønske det, eller står tibetanerne dér i en dårligere situation end eksempelvis grønlænderne, som vi jo er enige om har ret til selvstændighed, hvis de skulle ønske det?"
20130222145306 2013-02-22 14:53:06 14:53:07 1 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Mogens Lykketoft" Male S formand Formanden 1946-01-09 67 ordføreren.
20130222145307 2013-02-22 14:53:07 14:54:31 84 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Steen Gade" Male SF medlem nil 1945-04-09 68 "sf har altid gået ind for etkinapolitikken, så det er der ikke noget nyt i. jeg synes, der er en misforståelse i den her diskussion. der er da masser af lande, der inden for landet har forskellige folkeslag; det har vi, og det er der masser af lande der har, men derfor behøver man jo ikke at lave det til selvstændige lande, fordi der er forskellige folkeslag. der er mange forskellige folkeslag i kina, jeg tror oven i købet, de har regler om det, eller det ved jeg de har, og de har altså forskellige folkeslag inde i samme land. jeg vil ikke drive det her for vidt, men jeg vil alligevel sige, at hvis nu eu havde været ét land eller norden havde været ét land, så havde der også været flere folk inden for det land og inden for den geografi, som så var ét land. jeg synes, vi som land og måske også som politiske partier nogle gange har brændt os på at tro, at vi lige vidste, at det var det rigtigste, at man skulle have fuld selvstændighed. derimod er jeg en stor tilhænger af og kæmper stærkt for, at man har så meget selvstyre og så meget selvbeslutningsret som muligt inden for rammerne. der er mange andre steder i verden, hvor vi heller ikke lige hamrer til og siger, at der skal være selvstændige lande, selv om vi accepterer, at der er flere forskellige folkeslag."
20130222145431 2013-02-22 14:54:31 14:54:34 3 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Mogens Lykketoft" Male S formand Formanden 1946-01-09 67 "hr. søren espersen for en kort bemærkning."
20130222145434 2013-02-22 14:54:34 14:55:23 49 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Søren Espersen" Male DF medlem nil 1953-07-20 60 "hr. steen gade lægger meget vægt på det med det formelle, det med det retlige, det med, at retssystemet fungerer osv., men er det ikke også hr. steen gades opfattelse, at et diktatur, et kommunistisk diktatur vil skrive under på hvad som helst, og at eksempelvis ddr's forfatning nok var den mest demokratiske i hele verden? det var der bare ikke rigtig nogen der troede på, og sådan virkede det heller ikke i realiteternes verden. helsinkiaftalerne mener jeg at sovjetunionen var den allerførste til at skrive under på. altså, man skal ikke tage det for pålydende, og det undrer mig egentlig, at hr. steen gade virker så naiv i sin tilgang – undskyld udtrykket – ved at tro på noget som helst, der bliver underskrevet af et kommunistisk diktatur."
20130222145523 2013-02-22 14:55:23 14:55:25 2 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Mogens Lykketoft" Male S formand Formanden 1946-01-09 67 ordføreren.
20130222145525 2013-02-22 14:55:25 14:56:47 82 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Steen Gade" Male SF medlem nil 1945-04-09 68 "hvis jeg tager det der med at skrive under, så er det jo rigtigt, og jeg synes da, at det er en lille smule mere nuanceret. det er jo helt rigtigt, at der stod mange ting i ddr's forfatning, som var rent vrøvl og forkert osv. ja, jeg er fuldstændig enig. på den anden side er jeg fuldstændig uenig med hr. søren espersen, når det gælder helsinkiaftalerne. de var faktisk af stor betydning for den folkelige proces og hele den bevægelse, der gjorde, at kommunistsystemet ikke kunne fastholdes som et autoritært system og måtte falde sammen som etpartistat. der er helsinkiaftalerne faktisk en vigtig del af det. men når vi kommer til kina, vil jeg sige, at egentlig var det ikke, hvad de lovede, jeg snakkede om. jeg snakkede om, hvad der sker i virkeligheden, og jeg snakkede ikke om det hele med det med retssystemet. jeg snakkede om, hvad vi gør i danmark, som faktisk betyder noget in real life, ikke i aftaler og ikke noget, de skriver under på, men in real life. der mener jeg faktisk godt at vi kan sige: o.k., vi gør en forskel til den rigtige side, og på den store bane mener jeg at vi har pæne chancer for at påvirke udviklingen, men kun via dialog og ikke bare ved at skubbe en eller anden ny verbalnote i hovedet på kineserne."
20130222145647 2013-02-22 14:56:47 14:56:48 1 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Mogens Lykketoft" Male S formand Formanden 1946-01-09 67 "hr. søren espersen."
20130222145648 2013-02-22 14:56:48 14:57:47 59 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Søren Espersen" Male DF medlem nil 1953-07-20 60 "men er det så ikke også – for at bruge udtrykket – real life, når den nye præsident, som jeg citerede i min indledende tale, præsident xi, fortæller sine partifæller om alt det forfærdelige, der fik det sovjetiske kommunistparti til at falde, og at man ikke skulle ind i det her igen. hvorfor faldt sovjet fra hinanden? hvorfor kollapsede det sovjetiske kommunistparti? deres idealer, deres overbevisninger vaklede, og til sidst var alt, der var påkrævet, et enkelt ord fra gorbatjov for at erklære det sovjetiske kommunistparti opløst, og et stort parti var forsvundet. til sidst var der ingen, der viste sig som en rigtig mand, og ingen, der stillede sig op og ydede modstand. det vil vi aldrig acceptere. det er hans direkte citat fra new york times, som berlingske har viderebragt. det tyder da ikke på nye tider. det tyder da på en betonleninist, som krampagtigt holder fast ved magten."
20130222145747 2013-02-22 14:57:47 14:57:49 2 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Mogens Lykketoft" Male S formand Formanden 1946-01-09 67 ordføreren.
20130222145749 2013-02-22 14:57:49 14:58:34 45 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Steen Gade" Male SF medlem nil 1945-04-09 68 "jeg har ikke talt om nye tider, og vi ved ikke, hvordan en ny præsident eller en ny leder i kina vil opføre sig, men jeg er jo modstander af etpartisystemet. jeg er modstander af etpartisystemet, for jeg mener ikke, at man kan give menneskene den frihed, som de skal have, og varetage menneskerettighederne i et etpartisystem. så jeg er modstander af det system, som kinas ledere er tilhængere af, men det er jo ikke det, vi snakker om. vi snakker om, om vi skal påvirke og have dialog for at være med til at fremme menneskerettighederne og forhåbentlig på sigt noget, der også i kina fører til et andet system, hvor der er plads til flere partier."
20130222145834 2013-02-22 14:58:34 14:58:51 17 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Mogens Lykketoft" Male S formand Formanden 1946-01-09 67 "tak til sf's ordfører. hr. nikolaj villumsen som enhedslistens ordfører."
20130222145851 2013-02-22 14:58:51 15:02:22 211 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Nikolaj Villumsen" Male EL medlem nil 1983-02-28 30 "tak for det. de forfærdelige begivenheder, der skete under anden verdenskrig, tror jeg har forfærdet os alle, men heldigvis førte de til noget godt. de førte til, at man blev enige om internationalt at enes om menneskerettighederne. helt centralt er ytringsfrihed, forsamlingsfrihed og organiseringsfrihed. danmark har tilsluttet sig menneskerettighederne. i danmark er der en bred kreds af folketingets partier, der støtter menneskerettighederne, og det synes jeg vi kan være stolte af. lige nu står jeg så tilbage med en usikkerhed om, hvad dansk folkeparti mener om menneskerettighederne. det har forlydt fra hr. søren espersen, at man er uenig i dele af dem. jeg tror, det er et belejligt standpunkt, som man ville kunne finde opbakning til i ledelsen af det kinesiske kommunistparti. ligeledes har vi hørt fra dansk folkepartis forsvarsordfører, fru marie krarup, at hun er decideret imod menneskerettighederne. det betyder jo, at dansk folkepartis kritik af menneskerettighederne i kina, som er meget berettiget, kommer til at klinge hult. jeg mener, danmark skal stå vagt om menneskerettighederne. jeg mener, at historien har lært os, at man aldrig skal gå på kompromis med menneskers grundlæggende rettigheder og demokratiske muligheder. vi skal hjælpe de mennesker, der rundtomkring i verden kæmper for menneskerettighederne, kæmper for at få frihed og indflydelse over eget liv og demokrati. i kina er der ikke demokrati. der er et diktatur, der undertrykker befolkningen. man har markedsøkonomi, ja, men man har ikke demokrati, man har ikke respekt for menneskerettighederne. der er tværtimod store problemer. jeg synes, vi på det kraftigste skal tage afstand fra undertrykkelsen i tibet, og jeg synes, vi med dyb bekymring skal konkludere, at der er en grov undertrykkelse af kinesiske lønmodtagere, og at der skabes en unfair konkurrence globalt, når landene ikke tilslutter sig internationale konventioner – jeg tænker her specifikt på ilo-konventionerne – i forhold til arbejdstagerrettigheder, så der bliver skabt et ræs mod bunden med hensyn til løn- og arbejdsvilkår. derfor vil jeg fra enhedslistens side fremsætte følgende forslag til vedtagelse for folketinget: forslag til vedtagelse »folketinget konstaterer, at der er store problemer med menneskerettighederne i kina. det gælder særligt inden for ytrings-, organiserings- og forsamlingsfriheden, men også i forhold til religiøse mindretal. ligeledes konstaterer folketinget, at kina ikke har underskrevet centrale ilo-konventioner, hvilket fører til overtrædelser af grundlæggende arbejdstagerrettigheder og betyder, at landet bidrager til det internationale ræs mod bunden på løn- og arbejdsforhold. den kinesiske undertrykkelse af tibet er under al kritik. folketinget opfordrer regeringen til at påpege problemerne over for den kinesiske regering og arbejde for, at eu ligeledes rejser problemerne.« v 41)."
20130222150222 2013-02-22 15:02:22 15:02:40 18 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Mogens Lykketoft" Male S formand Formanden 1946-01-09 67 "det af hr. nikolaj villumsen fremsatte forslag til vedtagelse indgår i de videre forhandlinger. der er ikke nogen korte bemærkninger, så tak til enhedslistens ordfører. simon emil ammitzbøll som liberal alliances ordfører."
20130222150240 2013-02-22 15:02:40 15:06:27 227 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Simon Emil Ammitzbøll" Male LA medlem nil 1977-10-20 36 "da liberal alliances sædvanlige ordfører på dette område, fru mette bock, ikke har mulighed for at være til stede i salen her i dag, skal jeg på vegne af hende og liberal alliance sige følgende: i en tid, hvor ytringsfriheden fylder meget i den hjemlige debat, er det tankevækkende, at man i kina stadig blokerer for internetadgang til facebook, twitter og youtube. man har lavet sit eget sociale medie, sina weibo, som godt nok giver sine 300 millioner brugere mulighed for at udtrykke holdninger og utilfredshed, men som også er underlagt streng kontrol og manipulation fra kinas officielle censurudøvere. på denne måde bliver de internetbaserede debatter begrænset og tvunget til at falde i hak med regeringens politikker. det så vi ikke mindst et eksempel på, da censurudøverne blokerede for alle søgninger på yili mælkepulver, efter det var kommet frem, at selskabet bag pulveret havde tilbagekaldt produkter, der var forgiftet med kviksølv. det er som bekendt ikke kun ytringsfriheden, der undertrykkes i kina, uofficielle fængsler bliver brugt til at beskytte embedsmænd mod finansielle og karrierebegrænsende sanktioner, når borgerne ønsker at klage over urent trav. menneskerettighedsaktivister konfronteres med politisk motiveret chikane, husarrest, varetægtsfængsling, genopdragelse gennem tvangsarbejde, tvangspsykiatrisk behandling eller egentlige fængselsstraffe. mindst 27 kinesiske journalister sad i fængsel i 2012 for overtrædelse af tvetydige love om afsløringer af statshemmeligheder og tilskyndelse til undergravende virksomhed. sidste år steg antallet af mennesker, der i kina var udsat for tvungne forsvindinger, mange blev holdt hemmeligt i forvaring, og antallet af kinesere, der blev udsat fra egne hjem uden rimelig proces eller kompensation, var stigende og præget af vold. billedet af kina er dog mere nuanceret end som så. oecd forventer således, at kina i 2016 vil overhale usa som verdens største nationaløkonomi målt efter købekraft, og at kina, uanset lavere procentuelle vækstrater alene i kraft af sin størrelse fortsat vil stå for det største bidrag til den globale vækst i årene frem, også selv om bnp pr. indbygger stadig kun er en fjerdedel af det amerikanske. der er ingen tvivl om, at danmark har en strategisk interesse i et stabilt, åbent og velstående kina, som det også tidligere har været fremme i debatten om det dansk-kinesiske forhold, et kina, der utvivlsomt er en kilde til vækst for danmark, hvis man spiller efter internationale regelsæt på f.eks. handelsområdet, og heldigvis står vi ikke alene med den interesse. det er således ikke længe siden, at kinas ambassadør her i landet gav udtryk for et oprigtigt ønske om, at kina og danmark kan styrke den gensidige tillid og samarbejdet til en konsolidering af venskabet til gavn for vore befolkninger. ja, han håbede sågar på en langvarig udvikling af forholdet mellem kina og danmark. billedet af kina er nuanceret, og mindre nuanceret bliver det ikke af, at menneskerettighedssituationen ikke er noget statisk. således tyder meget på, at antallet af gennemførte dødsstraffe er halveret i løbet af de seneste 6-7 år, og senest har vi set, at kina har meddelt, at man vil stoppe med at bortdonere organer fra henrettede fanger, at kinas lovgivning om strafferetlige procedurer for første gang får en egentlig henvisning til menneskerettighederne, og at kina i løbet af få år vil ophøre med at idømme kinesere til genopdragelse gennem tvangsarbejde. der er ingen tvivl om, at menneskerettigheder må og skal stå højt på den dansk-kinesiske dagsorden. vi skal selvfølgelig holde kina fast på deres forpligtelser og deres løfter, og vi skal turde sige vore klare meninger – det er nødvendigt. vi kommer dog ingen vegne, hvis ikke vi anerkender de fremskridt, der sker. vi skal have en politik over for kina, der er lige så nuanceret, som billedet af landet er."
20130222150627 2013-02-22 15:06:27 15:06:38 11 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Mogens Lykketoft" Male S formand Formanden 1946-01-09 67 "tak til ordføreren for liberal alliance. så er det fru lene espersen som konservativ ordfører."
20130222150638 2013-02-22 15:06:38 15:11:57 319 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Lene Espersen" Female KF medlem nil 1965-09-26 48 "jeg vil også gerne indlede med at takke hr. søren espersen for at have rejst debatten her i dag, en debat, som jeg faktisk synes har været en god debat og en relevant debat om retstilstanden i kina. og jeg vil også gerne takke udenrigsministeren for en rigtig god tale med mange fine pointer. jeg vil gerne indlede det konservative bidrag til den her forespørgselsdebat med et citat af jung chang: på grund af den frygtelige fortid, særlig i dette århundrede, tror jeg, at kineserne accepterer mere grusomhed end mange andre mennesker, og det er jeg meget ulykkelig over. i kina er bogen »vilde svaner«, skrevet af jung chang, stadig forbudt. »vilde svaner« er en meget barsk historie. det er fortællingen om et land, hvis leder ønskede at holde landet i en vedvarende konflikt for at kunne bevare sin magt, og en befolkning, som bliver gjort til diktaturets redskab for at fremkalde og nære det værste i dem gennem frygt, uvidenhed og undertrykkelse. og kulturrevolutionen og maos blodige historie med drab på millioner af kinesere er et vidensbyrd om, at der er lang vej igen, også før kinas befolkning får de rettigheder og den frihed, som vi ønsker for dem. jeg synes, det er vigtigt at have i erindring. hvis man følger den kinesiske kalender, siger vi nu farvel til dragens år og starter på slangens år, men hvad der er væsentligt at få fremhævet, og som jeg også hørte liberal alliances ordfører, hr. simon emil ammitzbøll, fremhævede, er, at kina faktisk indledte vores nytår den 1. januar med en ny revideret retsplejelov, hvor der refereres til menneskerettighederne for første gang. det er et skridt i den rigtige retning, men ord gør det ikke alene. det kræver naturligvis, at der sættes handling bag ordene, så der sker konkrete, målbare forbedringer af retssikkerheden for de 1,3 milliarder kinesere. flere har været inde på det, og jeg vil også gerne nævne, at i takt med at kinas store økonomiske fremskridt fortsætter, har vi en naturlig forventning om, at en større velstand og samhandel med den frie demokratiske verden også skaber forbedringer for den kinesiske befolkning i kina. udenrigsministeren har bl.a. som et af de positive tegn fremhævet, at antallet af eksekverede dødsdomme er halveret, og amnesty international fremhæver i deres årsrapport om kina for 2012, at myndighederne har fjernet 13 lovovertrædelser fra listen over kriminelle handlinger, der kan medføre dødsstraf. begge dele er tegn på, at tingene går i den rigtige retning, og det vil jeg gerne anerkende. men det er lige så væsentligt at få fremhævet under debatten her i dag, at der fortsat sker massive overtrædelser af menneskerettighederne, bl.a. sker der stadig væk en voldsom begrænsning i ytringsfriheden, som naturligvis er helt uacceptabelt. samtidig oplever vi, at menneskerettighedsaktivister bliver fængslet; vi oplever fortsat, at man eksekverer dødsstraffe og også idømmer dødsstraf for ikkevoldelige handlinger; vi oplever mange eksempler på, at den religiøse frihed krænkes; vi oplever, at de autonome regioner ikke får lov at bevare deres autonomi, ikke mindst har vi oplevet problemer i forhold til tibet. flere har været inde på det under debatten her i dag. og alle disse mange krænkelser – og man vil kunne slå op i amnesty internationals årsrapport og se nogle af de eksempler, der er for 2012 – er jo eksempler på, at der er lang vej igen. derfor er der brug for fortsat dialog, både mellem danmark og kina og også den faste menneskerettighedsdialog, der er mellem kina og eu-landene. en vigtig pointe, som jeg gerne vil fremhæve i den forbindelse, er, at for at blive taget alvorligt og blive lyttet til skal man behandle ens samtalepartner med respekt. det kan godt være, at man ikke er enig med dem i alt, men det handler altså om at tale til hinanden på en måde, så man sikrer sig, at den, man taler til, rent faktisk også lytter til det, man siger. og derfor synes jeg, det er meget vigtigt, at vi i den dialog, vi har med kina, taler til de kinesiske myndigheder med respekt, men at vi også samtidig med bestemthed i stemmen gør det klart, hvor alvorligt danmark og eu ser på de massive overtrædelser af menneskerettighederne, der finder sted. og jeg er meget, meget glad for det forslag til vedtagelse, som er fremsat her i dag. det fremhæver bl.a., at dialog er helt nødvendigt, og at den skal ske både bilateralt og i forhold til eu-kina-dialogen. så jeg vil sige, at selv om der er lang vej igen, og selv om man synes, når man ser på den kinesiske befolknings historie, at de på mange måder allerede har været så gruelig meget igennem, så tror jeg på, at økonomisk samhandel og politisk dialog er nogle af de redskaber, der skal til for at skabe yderligere forbedringer."
20130222151157 2013-02-22 15:11:57 15:11:59 2 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Mogens Lykketoft" Male S formand Formanden 1946-01-09 67 "hr. søren espersen for en kort bemærkning."
20130222151159 2013-02-22 15:11:59 15:12:37 38 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Søren Espersen" Male DF medlem nil 1953-07-20 60 "tak for det, vil jeg sige til fru lene espersen. når jeg beder den konservative ordfører om at forholde sig til den der verbalnote en gang til, er det, fordi der var en lille usikkerhed i den debat, jeg havde med hr. jeppe kofod, om, hvordan omstændighederne egentlig var. når jeg spørger, er det, fordi fru lene espersen på det tidspunkt faktisk var en del af regeringen som justitsminister. og jeg vil egentlig bare have en bekræftelse af, at situationen for det danske erhvervsliv blev dramatisk ændret, efter at verbalnoten af december 2009 var blevet sendt af sted til kina."
20130222151237 2013-02-22 15:12:37 15:12:38 1 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Mogens Lykketoft" Male S formand Formanden 1946-01-09 67 ordføreren.
20130222151238 2013-02-22 15:12:38 15:13:05 27 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Lene Espersen" Female KF medlem nil 1965-09-26 48 "jeg vil sige til hr. søren espersen, at det vil jeg simpelt hen ikke kunne stå på talerstolen og be- eller afkræfte. der vil jeg have behov for at gå tilbage i papirer og så se på det. jeg bestred en anden ministerpost dengang og var måske optaget af andre ting. så jeg vil sige, at jeg vil have svært ved sådan kategorisk at sige det. og meget mere kan jeg ikke sige til hr. søren espersen. der er i hvert fald ikke uvilje omkring det at forsøge at besvare spørgsmålet."
20130222151305 2013-02-22 15:13:05 15:13:14 9 2013-02-22-8 20 F "forhandling af f 20: om retstilstanden i kommunistkina." "Foreign Affairs" none "Mogens Lykketoft" Male S formand Formanden 1946-01-09 67 "ikke mere? så tak til den konservative ordfører. nu er det udenrigsministeren."
